,support,itemsets
2546,0.0032258064516129032,"frozenset({'퍼지', '경찰', '없이'})"
2547,0.004032258064516129,"frozenset({'외지인', '경찰', '여인'})"
2548,0.0032258064516129032,"frozenset({'여인', '경찰', '종구'})"
2549,0.0032258064516129032,"frozenset({'여인', '경찰', '천우희'})"
2550,0.004032258064516129,"frozenset({'현장', '여인', '경찰'})"
2551,0.0032258064516129032,"frozenset({'여인', '경찰', '확신'})"
2552,0.0032258064516129032,"frozenset({'외지인', '경찰', '원인'})"
2553,0.004032258064516129,"frozenset({'외지인', '경찰', '의심'})"
2554,0.00564516129032258,"frozenset({'외지인', '경찰', '종구'})"
2555,0.0032258064516129032,"frozenset({'외지인', '경찰', '중독'})"
2556,0.0032258064516129032,"frozenset({'집단', '외지인', '경찰'})"
2557,0.0032258064516129032,"frozenset({'외지인', '경찰', '천우희'})"
2558,0.0032258064516129032,"frozenset({'외지인', '경찰', '퍼지'})"
2559,0.004032258064516129,"frozenset({'현장', '외지인', '경찰'})"
2560,0.004032258064516129,"frozenset({'외지인', '경찰', '확신'})"
2561,0.0032258064516129032,"frozenset({'경찰', '의심', '원인'})"
2562,0.0032258064516129032,"frozenset({'경찰', '원인', '중독'})"
2563,0.0032258064516129032,"frozenset({'집단', '경찰', '원인'})"
2564,0.0032258064516129032,"frozenset({'퍼지', '경찰', '원인'})"
2565,0.0032258064516129032,"frozenset({'경찰', '의심', '중독'})"
2566,0.0032258064516129032,"frozenset({'집단', '경찰', '의심'})"
2567,0.0032258064516129032,"frozenset({'퍼지', '경찰', '의심'})"
2568,0.004032258064516129,"frozenset({'경찰', '일본인', '종구'})"
2569,0.0032258064516129032,"frozenset({'경찰', '찾아가', '일본인'})"
2570,0.0032258064516129032,"frozenset({'경찰', '일본인', '함께'})"
2571,0.0032258064516129032,"frozenset({'경찰', '조', '종구'})"
2572,0.0032258064516129032,"frozenset({'경찰', '죽', '종구'})"
2573,0.0032258064516129032,"frozenset({'경찰', '찾아가', '종구'})"
2574,0.0032258064516129032,"frozenset({'경찰', '종구', '천우희'})"
2575,0.004838709677419355,"frozenset({'현장', '경찰', '종구'})"
2576,0.004032258064516129,"frozenset({'경찰', '확신', '종구'})"
2577,0.0032258064516129032,"frozenset({'효', '경찰', '종구'})"
2578,0.004032258064516129,"frozenset({'집단', '경찰', '중독'})"
2579,0.0032258064516129032,"frozenset({'퍼지', '경찰', '중독'})"
2580,0.0032258064516129032,"frozenset({'집단', '경찰', '퍼지'})"
2581,0.0032258064516129032,"frozenset({'현장', '경찰', '천우희'})"
2582,0.0032258064516129032,"frozenset({'경찰', '확신', '천우희'})"
2583,0.0032258064516129032,"frozenset({'현장', '경찰', '확신'})"
2584,0.004032258064516129,"frozenset({'무명', '종구', '계속'})"
2585,0.004032258064516129,"frozenset({'사건', '종구', '계속'})"
2586,0.0032258064516129032,"frozenset({'현장', '사건', '계속'})"
2587,0.004032258064516129,"frozenset({'일광', '종구', '계속'})"
2588,0.0032258064516129032,"frozenset({'일본인', '종구', '계속'})"
2589,0.0032258064516129032,"frozenset({'현장', '종구', '계속'})"
2590,0.0032258064516129032,"frozenset({'일광', '굿', '고통'})"
2591,0.0032258064516129032,"frozenset({'마을', '곡성', '곽도원'})"
2592,0.004032258064516129,"frozenset({'곡성', '무', '곽도원'})"
2593,0.004032258064516129,"frozenset({'곡성', '사건', '곽도원'})"
2594,0.0032258064516129032,"frozenset({'시작', '곡성', '곽도원'})"
2595,0.0032258064516129032,"frozenset({'정민', '곡성', '곽도원'})"
2596,0.004838709677419355,"frozenset({'곽도원', '곡성', '종구'})"
2597,0.0032258064516129032,"frozenset({'쿠', '곡성', '곽도원'})"
2598,0.0032258064516129032,"frozenset({'황', '곡성', '곽도원'})"
2599,0.0064516129032258064,"frozenset({'마을', '곡성', '사건'})"
2600,0.004032258064516129,"frozenset({'마을', '곡성', '살인'})"
2601,0.0032258064516129032,"frozenset({'마을', '시작', '곡성'})"
2602,0.0032258064516129032,"frozenset({'마을', '외지인', '곡성'})"
2603,0.004032258064516129,"frozenset({'마을', '곡성', '종구'})"
2604,0.0032258064516129032,"frozenset({'외지인', '곡성', '무'})"
2605,0.0032258064516129032,"frozenset({'곡성', '정민', '무'})"
2606,0.004032258064516129,"frozenset({'곡성', '쿠', '무'})"
2607,0.0032258064516129032,"frozenset({'황', '곡성', '무'})"
2608,0.00564516129032258,"frozenset({'곡성', '사건', '살인'})"
2609,0.004838709677419355,"frozenset({'시작', '곡성', '사건'})"
2610,0.004032258064516129,"frozenset({'외지인', '곡성', '사건'})"
2611,0.004838709677419355,"frozenset({'곡성', '사건', '종구'})"
2612,0.0032258064516129032,"frozenset({'시작', '곡성', '살인'})"
2613,0.0032258064516129032,"frozenset({'외지인', '곡성', '살인'})"
2614,0.0032258064516129032,"frozenset({'살인', '곡성', '종구'})"
2615,0.004838709677419355,"frozenset({'시작', '곡성', '종구'})"
2616,0.0032258064516129032,"frozenset({'외지인', '곡성', '종구'})"
2617,0.0032258064516129032,"frozenset({'일광', '곡성', '종구'})"
