word,tf
주말,2.58
끝,3.81
노무현,1.0
가야,1.0
뇽,1.0
무척,2.0
궁,2.0
했느,1.0
무서움,1.0
길래,1.0
용기,1.0
내서,1.0
신선도,3.32
손익,1.0
분기점,1.0
수익,1.0
엄청나,3.32
압축,1.0
판,3.81
절,1.0
턴,1.0
여행,2.0
지에,1.0
주저,1.0
결심,2.0
튀어나오,2.58
놀,3.32
섬,2.0
뜻,2.58
기운,1.0
잡역부,3.32
흐르,1.0
돌진,1.0
넘,2.58
무,2.0
설,1.0
아빠,4.0
외과,1.0
의사,3.58
들어오,2.0
체면,3.0
의지,1.0
상관없이,1.0
움직이,1.0
지배,3.32
마침,1.0
참석자,2.58
단연,1.0
띄,1.0
관심,2.58
모임,3.0
낯,1.0
익,1.0
플레시,1.0
흥분,2.0
달라들,1.0
진정,2.58
휴대폰,3.81
창고,1.0
하녀,3.58
비디오,1.0
사업,1.0
잃,2.58
구출,1.0
휴,1.0
다양,2.58
수가,1.0
줄이,2.0
면허증,2.0
과민,1.0
곤란,2.0
그토록,1.0
조지,1.0
아가,1.0
조지아,1.0
뇌가,2.58
갖히,1.0
달려오,1.0
질주,2.0
손녀,1.0
자살,3.32
짜,2.0
너무나,2.0
ㅅ,1.0
살포시,1.0
누르,1.0
평소,1.0
정보,1.0
꽤,2.0
흥미진진,1.0
검색,2.0
도시,2.0
연애,1.0
중이,2.0
한적,1.0
호숫가,1.0
다니엘,3.32
칼,2.58
앨리스,1.0
암스,2.0
패밀리,2.0
출발,2.0
당,3.0
동물,2.0
겹치,1.0
심상,1.0
극,1.0
심상찮,1.0
조이,3.0
신체적,2.0
시장,2.0
판매,1.0
고객,2.58
전통,1.0
깊,3.32
장사꾼,1.0
부인,2.0
신경외과,1.0
부부,2.0
합심,1.0
이행,1.0
겸,2.0
잡설,1.0
상품성,1.0
경관,2.0
실,2.58
종신,1.0
불똥,1.0
튀,1.0
아미타,1.0
지네,1.0
집안일,1.0
봐주,1.0
술수,1.0
마냥,3.0
어색,3.58
동작,1.0
타지,3.81
브래드,1.0
휘트,2.0
말씀,1.0
간병인,1.0
떠나가,2.0
떠나보내,1.0
메이드,2.0
종일,1.0
집착,1.0
이마,2.0
윗,1.0
쪽,1.0
흉터,2.0
한밤중,1.0
조부,3.58
베를린,2.58
홍차,1.0
즐기,3.0
기문,1.0
한잔,1.0
우려,2.0
스포드,1.0
달그락,3.0
심연,2.58
