word,tf
수법,1.0
운전,3.0
면허증,2.0
휴식처,2.0
삼,1.0
공교,1.0
르,3.81
보사,3.81
향,1.0
뒤늦,1.0
바닥,2.58
끌어내,1.0
혈흔,2.0
현금,1.0
설상가상,1.0
쯤,2.58
확신,2.58
다급,1.0
심지어,2.58
복역,1.0
치르,1.0
고인,1.0
다시금,1.0
옷,2.0
도착,1.0
다름아니,1.0
오래,2.0
동정표,1.0
갑작스레,1.0
그대로,1.0
도망,2.58
당장,1.0
돌,1.0
이틀,1.0
실행,1.0
밖,2.58
영상통화,1.0
비추,2.0
잡아내,2.58
미팅,1.0
비롯,1.0
머뭇거리,1.0
글자,2.0
단지,1.0
덕,1.0
제가,1.0
현대인,3.32
퍽,1.0
하면,1.0
물어보,3.0
이슈,1.0
펑펑,1.0
베스트,1.0
프렌드,1.0
관하,1.0
단점,1.0
여실히,1.0
내주,1.0
곁들,1.0
영화인,1.0
세세,2.0
기반,2.0
닦,2.58
뒤통수,1.0
무섭,2.0
남녀노소,1.0
읽,1.0
바꾸,1.0
평가,1.0
네이버,2.58
딜러,1.0
싸이코,2.0
만원,1.0
페,2.58
총동원,1.0
독립,1.0
대다수,1.0
설득력,2.0
충격적,2.0
황,1.0
작위적,1.0
과하,2.0
지도,1.0
가명,2.0
혐의,1.0
경찰청장,1.0
뚜,1.0
땋,2.0
해치,1.0
보호,1.0
뒤집,1.0
씌우,1.0
착하,2.58
아끼,1.0
치료,1.0
비용,1.0
하라,2.58
되돌리,1.0
따라가,2.0
분노,3.58
조절,1.0
장애,1.0
ㅇ,2.0
해피,1.0
엔딩,1.0
비기,1.0
닝,1.0
위의,1.0
주름살,1.0
따끈따끈,1.0
결과적,1.0
영작,1.0
단연,1.0
꼽,2.0
프레드,1.0
히치콕,1.0
재개봉,1.0
제외,1.0
안되,3.32
의견,1.0
스포일러,2.58
심플,2.0
구기,1.0
사뭇,1.0
다수,1.0
대상,1.0
슬프,1.0
들어가,3.0
진로,1.0
변경,1.0
도피처,1.0
안식처,1.0
다소,2.0
둘러싸,1.0
채널,3.32
상반,1.0
태도,2.58
지켜보,1.0
예,2.0
고랑,3.0
증언,2.0
학급,1.0
따위,1.0
자화상,1.0
돌파구,1.0
찌르,1.0
흉기,1.0
가벼운,1.0
문장,1.0
심히,1.0
현실감,1.0
추세,1.0
거의,2.58
추리물,1.0
훨씬,1.0
심하,2.0
랩,2.0
탑,2.58
휴대,1.0
관음,1.0
놓이,1.0
적극적,2.0
개입,2.0
자가,1.0
한계,2.0
매력,1.0
관조,1.0
팔로,1.0
워,1.0
여지,1.0
불구,1.0
깜짝,2.0
현실적,1.0
효과음,1.0
알람,1.0
전화벨,2.58
주되,1.0
미디어,1.0
하여금,1.0
집중도,1.0
실화,1.0
바탕,1.0
현실성,3.0
짜임,1.0
극대화,1.0
허무맹랑,1.0
주제,1.0
선정,1.0
동떨어지,1.0
마련,1.0
적당,2.0
이마,1.0
주름,2.0
팔,2.58
동감,1.0
마스크,1.0
중후,1.0
액션,1.0
훌륭,1.0
가히,1.0
씨름,1.0
충분,1.0
진범,2.58
색출,1.0
도출,1.0
핀,2.0
방해,1.0
얕,1.0
흩어지,1.0
화상,2.0
참으로,1.0
딱딱,1.0
가운,1.0
낯설음,1.0
외면,1.0
멀,1.0
별일,1.0
걱정되,1.0
사방,1.0
찾아나서,1.0
키,2.0
상의,1.0
부에,1.0
아,1.0
마찬가지,2.58
출로,1.0
으,1.0
봉사자,3.0
동원하,1.0
중요성,1.0
페스,1.0
워드,1.0
손쉽,1.0
맘,1.0
빡침주,1.0
관심없,1.0
이하,2.58
걱정하,1.0
퉤,1.0
중반,1.0
부,1.0
흘러가,3.0
화나,1.0
아무튼,3.0
선상,1.0
전말,1.0
사정,1.0
비도,1.0
삥땅,1.0
쳐가,1.0
허,1.0
싸움,1.0
사고,2.58
당하,2.58
음,1.0
작업,4.0
아람,1.0
총총,1.0
동,2.0
강렬,1.0
결제,1.0
가능,1.0
어우,1.0
순삭,1.0
추가,1.0
케이스,1.0
캡,1.0
요일,1.0
다루,2.0
유치원,1.0
중학교,1.0
졸업,1.0
기념,1.0
공연,1.0
즐겁,1.0
좌절,1.0
정성,2.0
어른,1.0
기말,2.0
고사,2.0
어허허,1.0
톡,2.58
박,2.0
놀러가,1.0
터지,2.58
알려주,2.0
접수,1.0
여경찰,4.81
결과,3.32
이력,1.0
인정받,1.0
될거라,1.0
통해,1.0
한명,1.0
조용,1.0
낙인,1.0
찍인,1.0
안하,1.0
바쁘,1.0
허허,1.0
드나들,1.0
캐내,1.0
접하,2.0
상실감,2.0
튜버,1.0
씩,2.58
소지품,1.0
차안,1.0
차량,3.0
화제,1.0
갖,1.0
애꿎,1.0
아니냐,1.0
언어,2.0
폭력,2.0
산속,1.0
제자리걸음,1.0
부딪히,1.0
진전,1.0
스트레스,1.0
단것,1.0
무자비하게,1.0
째,1.0
여러모로,1.0
욕먹,1.0
가만히,1.0
이것저것,2.0
이상한,1.0
어젯밤,1.0
카,1.0
몰래몰래,1.0
때려치,1.0
무관심,1.0
쩔,1.0
인은,1.0
사과,1.0
한순간,1.0
물거품,1.0
동정심,1.0
낌새,1.0
경찰관,1.0
듣기,1.0
자진,2.58
행세,2.0
둥,1.0
학원비,2.0
뻥,1.0
알려줘야겠다,1.0
밤늦,1.0
떨어트리,1.0
지가,1.0
풀리,1.0
어쨋든,1.0
우선적,1.0
희망,2.0
찰나,1.0
얏,1.0
어째,1.0
신박하,1.0
고스톱,1.0
한들,2.0
왕따,1.0
와닿,2.0
너무너무,1.0
점도,1.0
점수,1.0
안녕,1.0
요리,1.0
사망,1.0
형식적,1.0
비드,4.0
답장,2.0
흐르,2.58
사태,1.0
심,2.0
각한,1.0
탈,1.0
붕괴,1.0
주소록,1.0
단짝,1.0
진의,2.0
진이,1.0
전파,1.0
안도,1.0
지인,2.0
사하라,1.0
칩,2.0
아르바이트,1.0
김,4.91
강습료,2.0
받으,2.0
세탁,1.0
부인,1.0
자괴감,1.0
좌석,1.0
혈연,1.0
유괴,2.0
정의,1.0
언론,2.58
살피,1.0
직후,1.0
교도소,3.0
수감,1.0
찝찝,2.0
상조,2.0
확보,1.0
사가,1.0
치의,1.0
쫓아오,1.0
자초지종,1.0
달래,1.0
마시,1.0
수분,2.0
섭취,1.0
거치,1.0
탄성,1.0
싫어하,1.0
중대,1.0
무,1.0
부모상,1.0
부담,1.0
가리,1.0
감동적,1.0
이면서,1.0
고맙,1.0
현재,2.58
심야,2.0
상영,1.0
미국인,2.58
넘치,2.0
든든,1.0
아름답,2.58
현명,2.0
깨지,1.0
합치,1.0
의지,2.0
어려워지,1.0
금지,1.0
가슴속,2.0
파묻,1.0
동네,2.0
주민,1.0
또래,1.0
어떻게,1.0
수많,2.58
상태,3.0
도시,2.0
빠져나가,1.0
사르,1.0
휴식,1.0
잠기,1.0
미궁,1.0
친동생,1.0
경악,1.0
이래,1.0
오늘밤,2.0
데려가,1.0
부리나케,1.0
벽,1.0
보내오,1.0
검출,1.0
신은,1.0
퍼즐,1.0
준비,1.0
웹,1.0
비서,2.0
명복,1.0
쏟,1.0
고한,1.0
실토,1.0
감정적,2.0
치료비,2.0
대응,1.0
뿌리치,1.0
밀어넣,1.0
척하,1.0
흐리,1.0
살아나,1.0
보충,1.0
사투,2.0
칭,1.0
간절,2.58
솔직,2.0
용기,1.0
소중,1.0
끝없,1.0
고통,2.0
나아가,1.0
테이큰,1.0
쎄,1.0
똑똑,1.0
내가,1.0
나의,1.0
서투르,2.0
멋지,2.58
내고,1.0
상처받,1.0
역겹,1.0
악플러들,1.0
양,1.0
덜미,1.0
아쁘,1.0
예쁘,2.0
쁨쁨,1.0
반성,1.0
처가,1.0
곪,1.0
하인드,1.0
감독인,1.0
천재,1.0
년생,1.0
전직,1.0
직원,2.0
스카우트,1.0
단편,1.0
할거,1.0
다음번,1.0
온통,1.0
수작업,1.0
포토샵,1.0
들이,1.0
방,1.0
옹기종기,1.0
제작진,1.0
딩,1.0
미셸라,1.0
인기,1.0
담비,1.0
가희,1.0
부문,1.0
보드,1.0
차트,1.0
질주,1.0
커리어,1.0
쌓,2.0
미모,1.0
청순,1.0
외모,1.0
여배우,1.0
연,1.0
기자,1.0
외국,1.0
방면,1.0
펼치,1.0
매력적,1.0
조연,1.0
멋쟁이,1.0
구상,2.0
조르,2.0
희안,1.0
거절,2.0
끈질기,1.0
구애,1.0
굉장,1.0
전세계,1.0
소심,1.0
또는,1.0
빵,1.0
해내,1.0
범위,1.0
넓,1.0
악,1.0
국민,1.0
시트콤,1.0
윌,1.0
그레이스,1.0
왈가닥,1.0
녀,1.0
폴리,1.0
신혼여행,1.0
민가,1.0
변신,1.0
추격전,1.0
감도,2.0
긴장,1.0
교육,1.0
캘리포니아,1.0
산호세,1.0
녹화,2.0
애칭,1.0
훈훈,1.0
곧,2.58
병원,2.0
주치의,1.0
진단,1.0
각고,1.0
얼마간,1.0
세월,1.0
살의,1.0
손대,1.0
저런,1.0
쓰레기,1.0
깜빡하,1.0
음성,2.0
주방,1.0
대수롭,1.0
넘기,1.0
불안해하,1.0
매주,1.0
금요일,1.0
기억,1.0
선생,1.0
취소,1.0
매번,2.0
교습,2.0
한화,1.0
보라,1.0
작의,1.0
통화를,1.0
아이작,1.0
생전,1.0
절친,1.0
통화권,1.0
이탈,1.0
따라오,1.0
신경,1.0
밝히,3.0
출발,1.0
혹시,1.0
허겁지겁,1.0
담당자,2.0
뒤쪽,1.0
집안,1.0
돌아다니,1.0
공유,1.0
날라리,2.0
대답,2.58
회피,1.0
윽박지르,1.0
스틴,1.0
비버,2.0
생물,1.0
수업,2.0
성의,1.0
되돌아오,1.0
토대,2.58
경로,1.0
유추,1.0
제기,1.0
차곡차곡,1.0
인출,2.0
스트리밍,4.17
시청자,2.0
유심히,1.0
관찰,1.0
굴,1.0
유저,1.0
피츠버그,1.0
대학생,1.0
암투,1.0
생일,1.0
스트림,1.0
서먹,1.0
재확인하,1.0
근무,1.0
들려주,1.0
훔치,2.0
절대로,2.0
직업,2.0
스스로,1.0
비관,1.0
원점,1.0
기시감,2.0
눈치채,1.0
목격,1.0
패닉,1.0
이동,1.0
마침내,2.0
말없이,1.0
주운,1.0
링,1.0
포켓,1.0
몬,1.0
최악,1.0
기함,1.0
잠수부,1.0
만이,1.0
공식적,1.0
규정,1.0
개시,1.0
중단,1.0
유명세,1.0
인터뷰,1.0
냉담,1.0
등지,1.0
급기야,2.0
버클리,1.0
고르,1.0
불르,1.0
좋아요,1.0
지역,1.0
시민,1.0
커뮤니티,1.0
욕하,1.0
단정짓,1.0
참여,1.0
권유,1.0
밈,1.0
합성,1.0
조롱,1.0
유감,1.0
광고,2.0
날아오,2.58
천불,1.0
줄짓,1.0
압권,1.0
앞서,2.58
데릭,2.58
명백히,1.0
목적,1.0
창녀,1.0
취급,1.0
모욕적,1.0
찾아가지만,1.0
발뺌,1.0
턱,1.0
박살,1.0
찰과상,1.0
해당,2.58
여론,1.0
동정,1.0
비난,1.0
격화,1.0
곧장,1.0
당신,2.58
협력,1.0
훼방,1.0
라도,1.0
고치,1.0
차갑,1.0
아버님,1.0
항의,1.0
지치,1.0
덤,1.0
독자적,1.0
레딧,1.0
내부,1.0
운전석,1.0
널브러지,1.0
후드,1.0
꼽히,1.0
배지,2.58
하키,1.0
불이,1.0
당기,1.0
지자,1.0
성관계,1.0
묘하,1.0
아까,1.0
전자,1.0
상점,1.0
구입,1.0
핑계,2.0
씹,1.0
읊,1.0
추궁,1.0
해명,2.0
겨우,1.0
심증,1.0
폭발,1.0
가차,1.0
달려들,1.0
몸싸움,2.0
하소연,1.0
추론,1.0
우울하,1.0
상담,1.0
형과,1.0
꺼리,1.0
증명,1.0
있느냐,2.0
항변,1.0
드러눕,1.0
달려오,1.0
엎드리,1.0
사기,1.0
성범죄,1.0
자로,1.0
시체,1.0
유기,1.0
유포,1.0
거부,1.0
분향소,1.0
으레,1.0
고객,1.0
센터,1.0
적히,1.0
팝업,2.0
배경,2.58
묘,1.0
일인,1.0
어찌,1.0
당사자,1.0
물어보지만,1.0
완전히,1.0
통보,1.0
앞뒤,1.0
참석,1.0
헌신,1.0
주워섬기,1.0
무심결,1.0
발언,2.0
즈음,1.0
교화,2.0
식이,1.0
실시간,2.0
급히,1.0
식장,1.0
조문객,2.0
권하,1.0
정중,1.0
걸어가,1.0
앉,1.0
어리둥절,1.0
마주보,1.0
경관,2.0
일어서,1.0
기술적,1.0
속보,1.0
관인,1.0
전격,1.0
방영,1.0
수인복,1.0
변호사,1.0
회하,1.0
전담,1.0
자퇴,1.0
고까,1.0
보태,1.0
예상치,1.0
거금,1.0
뒤따라가,1.0
잔뜩,1.0
겁,1.0
그르,1.0
구타,1.0
뛰쳐나오,1.0
서둘,2.0
외의,1.0
저항,1.0
처리,1.0
조용하,1.0
치부,1.0
인멸,1.0
통째로,1.0
빠뜨리,1.0
연관성,1.0
없애,1.0
위장,1.0
몰아가,2.0
자금,1.0
떨어뜨리,1.0
계곡,1.0
때마침,1.0
몰아치,1.0
안전,1.0
대어,1.0
권한,1.0
의도적,1.0
마무리짓,1.0
취조관,1.0
견디,1.0
희생,1.0
외양,1.0
비실비실,1.0
허약,1.0
체격,1.0
유약,1.0
내지,1.0
소년원,1.0
감호소,1.0
더구나,1.0
자폐증,1.0
필사적,1.0
부각,1.0
얼핏,1.0
각자,1.0
대조적,1.0
추락,1.0
재차,1.0
부정,1.0
호송,1.0
현장,1.0
유턴,1.0
대원,2.0
의식,1.0
들것,1.0
싣,1.0
끌어올리,1.0
뺨,1.0
연신,1.0
모니터,1.0
초조,1.0
해하,1.0
달라지,1.0
까먹,1.0
해맑,1.0
